File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
numpy/f2py/cfuncs.py,1597,45,30,4,0,4,1
numpy/f2py/_isocbind.py,62,0,0,0,0,0,0
numpy/f2py/capi_maps.py,811,197,30,15,0,8,1
numpy/f2py/rules.py,1680,88,51,2,0,7,1
numpy/f2py/f90mod_rules.py,281,43,38,6,0,5,1
numpy/f2py/f2py2e.py,755,180,55,15,1,9,1
numpy/f2py/cb_rules.py,649,55,50,2,0,3,1
numpy/f2py/symbolic.py,1518,489,59,78,10,4,1
numpy/f2py/__main__.py,5,0,0,0,0,1,1
numpy/f2py/crackfortran.py,3727,1064,182,71,0,12,1
numpy/f2py/use_rules.py,100,13,10,2,0,1,0
numpy/f2py/auxfuncs.py,1005,372,26,118,2,8,1
numpy/f2py/diagnose.py,57,7,7,1,0,5,0
numpy/f2py/_src_pyf.py,247,39,11,11,0,2,0
numpy/f2py/common_rules.py,145,27,18,6,0,4,1
numpy/f2py/__version__.py,1,0,0,0,0,1,0
numpy/f2py/_backends/__init__.py,6,2,2,1,0,1,0
numpy/f2py/_backends/_meson.py,244,56,8,19,2,10,0
numpy/f2py/_backends/_backend.py,44,4,2,2,1,1,0
numpy/f2py/tests/test_pyf_src.py,43,2,1,2,0,2,0
numpy/f2py/tests/test_string.py,102,38,6,6,3,3,1
numpy/f2py/tests/test_data.py,74,64,12,6,4,4,0
numpy/f2py/tests/test_assumed_shape.py,52,17,7,3,2,4,0
numpy/f2py/tests/test_return_logical.py,66,81,39,3,2,3,0
numpy/f2py/tests/__init__.py,16,0,0,0,0,2,0
numpy/f2py/tests/test_capi_maps.py,10,5,3,2,0,1,0
numpy/f2py/tests/test_common.py,24,14,5,2,2,3,0
numpy/f2py/tests/test_callback.py,262,62,12,20,7,10,1
numpy/f2py/tests/test_abstract_interface.py,26,10,4,2,1,4,0
numpy/f2py/tests/test_return_complex.py,67,53,25,3,2,3,1
numpy/f2py/tests/util.py,442,76,15,22,3,16,1
numpy/f2py/tests/test_semicolon_split.py,76,10,3,2,2,4,0
numpy/f2py/tests/test_mixed.py,31,10,4,2,1,3,1
numpy/f2py/tests/test_kind.py,53,13,4,3,1,5,0
numpy/f2py/tests/test_f2py2e.py,1006,144,7,64,0,14,0
numpy/f2py/tests/test_quoted_character.py,19,5,3,1,1,3,0
numpy/f2py/tests/test_return_character.py,48,31,14,3,2,4,1
numpy/f2py/tests/test_return_real.py,109,50,22,4,3,5,1
numpy/f2py/tests/test_size.py,42,18,5,3,1,2,0
numpy/f2py/tests/test_return_integer.py,55,37,17,3,2,3,1
numpy/f2py/tests/test_block_docstring.py,16,5,3,1,1,3,1
numpy/f2py/tests/test_symbolic.py,501,270,61,17,1,3,1
numpy/f2py/tests/test_usercode.py,26,5,3,1,1,1,0
numpy/f2py/tests/test_f2cmap.py,20,5,3,1,1,3,0
numpy/f2py/tests/test_isoc.py,56,13,3,5,1,5,0
numpy/f2py/tests/test_routines.py,29,14,4,2,2,2,0
numpy/f2py/tests/test_array_from_pyobj.py,732,281,48,50,5,8,1
numpy/f2py/tests/test_regression.py,202,80,5,16,11,6,1
numpy/f2py/tests/test_value_attrspec.py,15,5,3,1,1,2,0
numpy/f2py/tests/test_parameter.py,121,29,4,12,1,3,0
numpy/f2py/tests/test_character.py,644,86,7,31,8,5,0
numpy/f2py/tests/test_docs.py,66,11,5,5,1,5,0
numpy/f2py/tests/test_inplace.py,49,16,9,2,1,4,0
numpy/f2py/tests/test_crackfortran.py,427,178,12,33,17,10,1
numpy/f2py/tests/test_modules.py,87,35,8,6,5,3,0
numpy/doc/ufuncs.py,138,0,0,0,0,0,0
numpy/typing/mypy_plugin.py,200,24,4,10,1,9,1
numpy/typing/__init__.py,225,4,3,2,0,4,1
numpy/typing/tests/test_isfile.py,35,5,3,1,1,5,0
numpy/typing/tests/test_typing.py,207,29,10,8,0,10,1
numpy/typing/tests/__init__.py,0,0,0,0,0,0,0
numpy/typing/tests/test_runtime.py,103,23,4,10,2,5,0
numpy/typing/tests/data/pass/ndarray_conversion.py,81,0,0,0,0,3,0
numpy/typing/tests/data/pass/fromnumeric.py,272,0,0,0,0,1,0
numpy/typing/tests/data/pass/index_tricks.py,62,0,0,0,0,3,0
numpy/typing/tests/data/pass/dtype.py,57,1,1,0,1,1,0
numpy/typing/tests/data/pass/array_like.py,37,3,2,1,1,2,1
numpy/typing/tests/data/pass/modules.py,45,0,0,0,0,2,0
numpy/typing/tests/data/pass/recfunctions.py,164,16,1,16,0,4,0
numpy/typing/tests/data/pass/scalars.py,262,12,2,4,4,3,0
