File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
tests/AsyncCrawlerProcess/twisted_reactor_custom_settings.py,14,1,1,0,1,2,0
tests/AsyncCrawlerProcess/args_settings.py,25,4,2,2,1,3,0
tests/AsyncCrawlerProcess/reactorless_simple.py,18,3,2,1,1,3,0
tests/AsyncCrawlerProcess/asyncio_enabled_no_reactor.py,27,8,3,2,2,3,0
tests/AsyncCrawlerProcess/reactorless_telnetconsole_enabled.py,21,3,2,1,1,2,0
tests/AsyncCrawlerProcess/asyncio_enabled_reactor_same_loop.py,31,3,2,1,1,6,0
tests/AsyncCrawlerProcess/simple.py,18,3,2,1,1,3,0
tests/AsyncCrawlerProcess/reactorless_import_hook.py,18,3,2,1,1,3,0
tests/AsyncCrawlerProcess/asyncio_custom_loop.py,20,3,2,1,1,2,0
tests/AsyncCrawlerProcess/asyncio_custom_loop_custom_settings_different.py,23,3,2,1,1,2,0
tests/AsyncCrawlerProcess/caching_hostname_resolver.py,35,6,2,3,1,3,0
tests/AsyncCrawlerProcess/reactor_default.py,18,3,2,1,1,3,0
tests/AsyncCrawlerProcess/asyncio_deferred_signal.py,48,8,2,4,2,6,0
tests/AsyncCrawlerProcess/sleeping.py,20,3,2,1,1,4,0
tests/AsyncCrawlerProcess/reactorless_reactor.py,6,0,0,0,0,2,0
tests/AsyncCrawlerProcess/asyncio_custom_loop_custom_settings_same.py,23,3,2,1,1,2,0
tests/AsyncCrawlerProcess/reactorless_telnetconsole_disabled.py,21,3,2,1,1,2,0
tests/AsyncCrawlerProcess/reactorless_datauri.py,18,4,2,2,1,2,0
tests/mockserver/mitm_proxy.py,70,13,6,4,1,6,0
tests/mockserver/http_resources.py,381,125,5,39,26,19,0
tests/mockserver/ftp.py,76,12,5,5,1,12,0
tests/mockserver/http.py,105,7,2,3,2,8,0
tests/mockserver/simple_https.py,60,13,4,4,2,4,0
tests/mockserver/mitm_proxy_addon.py,5,2,2,1,0,0,0
tests/mockserver/__init__.py,0,0,0,0,0,0,0
tests/mockserver/utils.py,53,5,5,1,0,13,0
tests/mockserver/http_base.py,147,25,7,10,1,13,0
tests/mockserver/proxy_echo.py,17,1,1,0,1,3,0
tests/mockserver/dns.py,66,11,2,7,2,8,0
tests/keys/__init__.py,61,1,1,1,0,8,0
tests/test_cmdline_crawl_with_pipeline/__init__.py,21,8,3,3,1,3,0
tests/test_cmdline_crawl_with_pipeline/test_spider/settings.py,2,0,0,0,0,0,0
tests/test_cmdline_crawl_with_pipeline/test_spider/__init__.py,0,0,0,0,0,0,0
tests/test_cmdline_crawl_with_pipeline/test_spider/pipelines.py,14,8,2,4,2,0,0
tests/test_cmdline_crawl_with_pipeline/test_spider/spiders/normal.py,12,3,2,1,1,1,0
tests/test_cmdline_crawl_with_pipeline/test_spider/spiders/exception.py,12,3,2,1,1,1,0
tests/test_cmdline_crawl_with_pipeline/test_spider/spiders/__init__.py,0,0,0,0,0,0,0
tests/CrawlerProcess/twisted_reactor_custom_settings_conflict.py,26,2,1,0,2,3,0
tests/CrawlerProcess/twisted_reactor_poll.py,15,1,1,0,1,2,0
tests/CrawlerProcess/default_name_resolver.py,18,1,1,0,1,2,1
tests/CrawlerProcess/asyncio_enabled_reactor.py,63,10,4,2,2,4,0
tests/CrawlerProcess/twisted_reactor_custom_settings_same.py,22,2,1,0,2,2,0
tests/CrawlerProcess/reactor_default_twisted_reactor_select.py,24,3,2,1,1,4,0
tests/CrawlerProcess/twisted_reactor_asyncio.py,15,1,1,0,1,2,0
tests/CrawlerProcess/asyncio_enabled_reactor_different_loop.py,31,3,2,1,1,6,0
tests/CrawlerProcess/reactorless.py,3,0,0,0,0,1,0
tests/CrawlerProcess/caching_hostname_resolver_ipv6.py,22,1,1,0,1,2,0
tests/CrawlerProcess/multi.py,17,3,2,1,1,2,0
tests/CrawlerProcess/twisted_reactor_custom_settings.py,14,1,1,0,1,2,0
tests/CrawlerProcess/args_settings.py,25,4,2,2,1,3,0
tests/CrawlerProcess/asyncio_enabled_no_reactor.py,27,8,3,2,2,3,0
tests/CrawlerProcess/asyncio_enabled_reactor_same_loop.py,32,3,2,1,1,6,0
tests/CrawlerProcess/simple.py,18,3,2,1,1,3,0
tests/CrawlerProcess/twisted_reactor_select.py,15,1,1,0,1,2,0
tests/CrawlerProcess/reactor_select_twisted_reactor_select.py,24,3,2,1,1,3,0
tests/CrawlerProcess/asyncio_custom_loop.py,20,3,2,1,1,2,0
tests/CrawlerProcess/caching_hostname_resolver.py,35,6,2,3,1,3,0
tests/CrawlerProcess/reactor_default.py,20,3,2,1,1,4,0
tests/CrawlerProcess/asyncio_deferred_signal.py,48,8,2,4,2,6,0
tests/CrawlerProcess/sleeping.py,26,3,2,1,1,6,0
tests/CrawlerProcess/reactor_select_subclass_twisted_reactor_select.py,33,4,2,1,2,5,0
tests/CrawlerProcess/reactor_select.py,22,3,2,1,1,4,0
tests/CrawlerRunner/multi_parallel.py,26,4,2,2,1,5,0
tests/CrawlerRunner/reactorless.py,3,0,0,0,0,1,0
tests/CrawlerRunner/custom_loop_different.py,29,4,2,2,1,5,0
tests/CrawlerRunner/change_reactor.py,32,3,2,1,1,5,0
tests/CrawlerRunner/simple.py,26,4,2,2,1,6,0
tests/CrawlerRunner/custom_loop_same.py,29,4,2,2,1,5,0
tests/CrawlerRunner/no_reactor.py,19,3,2,1,1,4,0
tests/CrawlerRunner/ip_address.py,65,6,2,3,1,15,0
tests/CrawlerRunner/explicit_default_reactor.py,28,4,2,2,1,4,0
tests/CrawlerRunner/multi_seq.py,27,4,2,2,1,6,0
tests/test_utils_misc/__init__.py,167,54,13,10,2,8,0
tests/test_utils_misc/test_return_with_argument_inside_generator.py,312,73,17,42,5,5,1
tests/test_utils_misc/test_walk_modules/mod1.py,0,0,0,0,0,0,0
tests/test_utils_misc/test_walk_modules/__init__.py,0,0,0,0,0,0,0
tests/test_utils_misc/test_walk_modules/mod/mod0.py,0,0,0,0,0,0,0
tests/test_utils_misc/test_walk_modules/mod/__init__.py,0,0,0,0,0,0,0
tests/test_cmdline/settings.py,14,0,0,0,0,1,0
tests/test_cmdline/extensions.py,2,1,1,0,1,0,0
tests/test_cmdline/__init__.py,74,21,5,7,1,10,0
